"Категория";"Название";"Все товары от бренда";"Фото";"Преимущество";"ОС";"Частота и количество ядер процессора";"RAM";"Память";"Остальные характеристики";"Все характеристики";"Описание";"Код товара";"Цена";"Баллы за покупку";"Ссылка на товар"
"Планшеты";"Планшет Samsung SM-T735N Galaxy Tab S7 FE 12.4 LTE 4/64Gb Black";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/cc/35/a4381253-3eb7-4a30-91ac-2e5c78d9a5b4.jpg";" • Разрешение дисплея 2560x1600 • Восьмиядерный процессор • Стилус S Pen в комплекте";" Android 11 ";" 2.2 ГГц , (8 ядер) ";"4 Гб";" 64 Гб ";" 64 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 608 г • 10090 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t735n-galaxy-tab-s7-fe-12-4-lte-4-64gb-black/characteristics";" Galaxy Tab S7 FE оснащен большим 12.4-дюймовым дисплеем с разрешением 2560x1600, позводяющим увидеть мельчайшие детали. Невероятный звук от AKG усилит кинематографическое впечатление. Стереодинамики с поддержкой технологии Dolby Atmos создают захватывающий объемный звук, чтобы вы оказались в центре происходящего. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Мощный 8-ядерный процессор позволяет выполнять несколько задач одновременно и запускать до трех приложений на одном экране. Входящее в комплект электронное перо S Pen обеспечивает естественный уровень письма благодаря низкой задержке и мягкому наконечнику. S Pen превращает рукописный текст в печатный в режиме реального времени и позволяет редактировать текст простыми жестами. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46646";"59 990 руб.";"599 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t735n-galaxy-tab-s7-fe-12-4-lte-4-64gb-black"
"Планшеты";"Планшет Samsung SM-T220N Galaxy Tab A7 Lite Wi-Fi 32Gb Dark Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/5c/3a/031af509-072e-4570-9480-183867fddf53.jpg";" • Восьмиядерный процессор • Металлический корпус • Стереодинамики Dolby Atmos";" Android 11 ";" 2.3 ГГц , (8 ядер) ";"3 Гб";" 32 Гб ";" 32 Гб • 8 Мп • microSD • Wi-Fi • Bluetooth • GPS+ГЛОНАСС • 366 г • 5100 мАч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t220n-galaxy-tab-a7-lite-wi-fi-32gb-dark-grey/characteristics";" Планшет Samsung Galaxy Tab A7 Lite – легкая и функциональная модель со встроенным модулем GPS + ГЛОНАСС. Работающий под управлением ОС Android, планшет быстро реагирует на пользовательские запросы. Высокая производительность системы достигается благодаря процессору MediaTek Helio P22T и 3 ГБ оперативной памяти. Планшет оснащен ярким, насыщенным экраном диагональю 8.7 дюйма с разрешением 1340x800 пикселей. Мощный аккумулятор на 5100 мАч обеспечит долгое время работы без необходимости подзарядки. Предусмотрен слот для карты памяти объемом до 1 ТБ. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46616";"15 990 руб.";"159 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t220n-galaxy-tab-a7-lite-wi-fi-32gb-dark-grey"
"Планшеты";"Планшет Huawei MatePad 11 Wi-Fi 6/128Gb Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/f9/71/4cd2b56c-6699-47e6-906b-e9144849f031.jpg";" • OC HarmonyOS 2.0 (без Google) • 10.95"" 2K-дисплей 120 ГЦ • Поддержка стилуса M-Pencil 2";" HarmonyOS 2.0 ";" 2.84 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13 Мп • microSD • Wi-Fi • Bluetooth 5.1 • GPS+ГЛОНАСС • 485 г • 7250 мАч/до 12 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-matepad-11-wi-fi-6-128gb-grey/characteristics";" ОБРАТИТЕ ВНИМАНИЕ! На планшете установлена операционгная система HarmonyOS 2.0 и доступны только сервисы Huawei (HMS) с предустановленым магазином приложений AppGallery вместо отсутствующих сервисов Google (GMS) и магазина приложений Google Play. Планшет поддерживает стилус Huawei M-pencil 2-го поколения - вы сможете делать на нём заметки, отвечать на сообщения, добавлять комментарии, создавать графики и рисунки Частота обновления экрана 120 Гц обеспечивает плавность работы при просмотре веб-страниц и фильмов, а также во время игр. Функция нескольких окон позволяет открывать до 4 приложений на одном экране. 4-канальная аудиосистема обеспечивают полное погружение. Мощного аккумулятора хватит на 12 часов воспроизведения видео Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45921";"37 990 руб.";"379 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-matepad-11-wi-fi-6-128gb-grey"
"Планшеты";"Планшет Digma Optima Kids 7 Pink";"https://xn----8sb1bezcm.xn--p1ai///brand/digma";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/bd/99/834fcdfd-f67b-4165-bbe8-70fad9278a4a.jpg";" • Яркий IPS-дисплей • Родительский контроль • Поддержка microSD до 128 Гб";" Android 8.1 ";" 1.2 ГГц , (4 ядра) ";"1 Гб";" 16 Гб ";" 16 Гб • 2 Мп • microSD • Wi-Fi • Bluetooth 2.1 • 320 г • 2500 мАч/до 3 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/digma-optima-kids-7-pink/characteristics";" Планшет Optima Kids 7 создан специально для детей. Предустановленные детские приложения помогут вашему ребёнку узнать много нового и интересного, а функция родительского контроля ограничит время пользования устройством. Округлый противоударный корпус с усиленными углами надёжно защищает устройство со всех сторон от падений, сколов и прочих повреждений. На ярком семидюймовом IPS дисплее ребенок насладится всеми красками мультфильмов и детских развивающих игр, а встроенный Wi-Fi модуль позволит ребенку смотреть контент как в YouTube Kids, так и на других онлайн площадках. Для хранения информации можно использовать 16 ГБ внутренней памяти или использовать дополнительную карту памяти microSD до 128 Гб. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46223";"4 990 руб.";"49 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/digma-optima-kids-7-pink"
"Планшеты";"Планшет Samsung SM-T225N Galaxy Tab A7 Lite LTE 3/32Gb Dark Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/57/96/fd10d2c0-d74e-417f-af1f-7ba6e6b606f9.jpg";" • Восьмиядерный процессор • Металлический корпус • Стереодинамики Dolby Atmos";" Android 11 ";" 2.3 ГГц , (8 ядер) ";"3 Гб";" 32 Гб ";" 32 Гб • 8 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth • GPS+ГЛОНАСС • 371 г • 5100 мАч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t225n-galaxy-tab-a7-lite-lte-3-32gb-dark-grey/characteristics";" Планшет Samsung Galaxy Tab A7 Lite – легкая и функциональная модель со встроенным модулем LTE. Работающий под управлением ОС Android, планшет быстро реагирует на пользовательские запросы. Высокая производительность системы достигается благодаря процессору MediaTek Helio P22T и 3 ГБ оперативной памяти. Планшет оснащен ярким, насыщенным экраном диагональю 8.7 дюйма с разрешением 1340x800 пикселей. Мощный аккумулятор на 5100 мАч обеспечит долгое время работы без необходимости подзарядки. Предусмотрен слот для карты памяти объемом до 1 ТБ. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46619";"17 990 руб.";"179 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t225n-galaxy-tab-a7-lite-lte-3-32gb-dark-grey"
"Планшеты";"Планшет Samsung SM-T290 Galaxy TAB A 8.0 (2019) Wi-Fi 32Gb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/2e/a7/57a241a2-ba0d-4653-ba2d-9be08688cb0b.jpg";" • Металлический корпус • Четырёхъядерный процессор • Детский режим";" Android 9.0 ";" 2 ГГц , (4 ядра) ";"2 Гб";" 32 Гб ";" 32 Гб • 8 Мп • microSD • Wi-Fi • Bluetooth 4.2 • GPS+ГЛОНАСС • 345 г • 5100 мАч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t290-galaxy-tab-a-8-0-2019-wi-fi-32gb-silver/characteristics";" Планшет Samsung Galaxy TAB A 8.0 (2019) Wi-Fi обладает мощным 4-ядерным процессором, который позволяет работать с несколькими приложениями одновременно. Прочный металлический корпус защитит его от ударов и падений. Предустановленные детские приложения помогут вашему ребёнку узнать много нового и интересного, а функция родительского контроля ограничит время пользования устройством. Планшет обладает малым весом и компактными размерами, поэтому вы всегда сможете взять его с собой в дорогу. Встроенный GPS/ГЛОНАСС-навигатор не даст вам заблудиться в незнакомой местности. Планшет поддерживает карты памяти до 512 Гб, что позволит вам сохранить множество медиафайлов. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46593";"10 990 руб.";"109 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t290-galaxy-tab-a-8-0-2019-wi-fi-32gb-silver"
"Планшеты";"Планшет Apple iPad Pro 12.9 (2021) Wi-Fi + Cellular 2Tb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/4c/94/3bb7ddb1-ecf3-45ac-9bf9-ab365492678a.jpg";" • Дисплей Liquid Retina XDR • Съёмка видео 4K 3840x2160 • Распознавание лица Face ID";" iPadOS ";"- ,  (8 ядер) ";"16 Гб";"-";" RAM 16 Гб • 2 Тб • 12+10 Мп • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 684 г • до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-ipad-pro-12-9-2021-wi-fi-cellular-2tb-silver/characteristics";" Apple iPad Pro 12.9 - безупречное решение для повседневных задач. Чип Apple M1 справится не только с тяжелыми рабочими проектами, но и с 3D визуализацией. Дисплей Liquid Retina XDR передаст яркую и детализированную картинку с поразительной реалистичностью. Поддержка Thunderbolt с пропускной способностью до 40 Гбит/с позволит подключить монитор Pro Display XDR на полном разрешении 6К. Просматривать фильмы в высоком разрешении, быстро скачивать файлы и играть в игры поможет высокоскоростной Wi-Fi 6. Ipad Pro также поддерживает беспроводные клавиатуры и стилус Apple Pencil. Четыре динамика с поддержкой Dolby Atmos подарят радостные эмоции от детализированного и объемного звука. Работает планшет до 9 часов в режиме просмотра видео или работы в интернете. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46407";"289 990 руб.";"2899 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-ipad-pro-12-9-2021-wi-fi-cellular-2tb-silver"
"Планшеты";"Планшет Apple iPad Pro 12.9 (2021) Wi-Fi + Cellular 2Tb Space Gray";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/53/0a/c79b12f6-8f55-4b92-b239-779c3106ee22.jpg";" • Дисплей Liquid Retina XDR • Съёмка видео 4K 3840x2160 • Распознавание лица Face ID";" iPadOS ";"- ,  (8 ядер) ";"16 Гб";"-";" RAM 16 Гб • 2 Тб • 12+10 Мп • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 684 г • до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-ipad-pro-12-9-2021-wi-fi-cellular-2tb-space-gray/characteristics";" Apple iPad Pro 12.9 - безупречное решение для повседневных задач. Чип Apple M1 справится не только с тяжелыми рабочими проектами, но и с 3D визуализацией. Дисплей Liquid Retina XDR передаст яркую и детализированную картинку с поразительной реалистичностью. Поддержка Thunderbolt с пропускной способностью до 40 Гбит/с позволит подключить монитор Pro Display XDR на полном разрешении 6К. Просматривать фильмы в высоком разрешении, быстро скачивать файлы и играть в игры поможет высокоскоростной Wi-Fi 6. Ipad Pro также поддерживает беспроводные клавиатуры и стилус Apple Pencil. Четыре динамика с поддержкой Dolby Atmos подарят радостные эмоции от детализированного и объемного звука. Работает планшет до 9 часов в режиме просмотра видео или работы в интернете. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46406";"289 990 руб.";"2899 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-ipad-pro-12-9-2021-wi-fi-cellular-2tb-space-gray"
"Планшеты";"Планшет Apple iPad Pro 12.9 (2021) Wi-Fi + Cellular 128Gb Space Gray";"https://xn----8sb1bezcm.xn--p1ai///brand/apple";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/4e/fc/0e178ed0-cd9b-4198-a898-f08f1378409b.jpg";" • Дисплей Liquid Retina XDR • Съёмка видео 4K 3840x2160 • Распознавание лица Face ID";" iPadOS ";"- ,  (8 ядер) ";"8 Гб";" 128 Гб ";" 128 Гб • 12+10 Мп • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 684 г • до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/apple-ipad-pro-12-9-2021-wi-fi-cellular-128gb-space-gray/characteristics";" Apple iPad Pro 12.9 - безупречное решение для повседневных задач. Чип Apple M1 справится не только с тяжелыми рабочими проектами, но и с 3D визуализацией. Дисплей Liquid Retina XDR передаст яркую и детализированную картинку с поразительной реалистичностью. Поддержка Thunderbolt с пропускной способностью до 40 Гбит/с позволит подключить монитор Pro Display XDR на полном разрешении 6К. Просматривать фильмы в высоком разрешении, быстро скачивать файлы и играть в игры поможет высокоскоростной Wi-Fi 6. Ipad Pro также поддерживает беспроводные клавиатуры и стилус Apple Pencil. Четыре динамика с поддержкой Dolby Atmos подарят радостные эмоции от детализированного и объемного звука. Работает планшет до 9 часов в режиме просмотра видео или работы в интернете. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46398";"199 990 руб.";"1999 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/apple-ipad-pro-12-9-2021-wi-fi-cellular-128gb-space-gray"
"Планшеты";"Планшет Samsung SM-T975 Galaxy Tab S7+ 12.4 LTE 128Gb Bronze";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/6a/6c/c3a4c394-0de4-44dc-a18b-93cac4d93afd.jpg";" • Экран 12.4"" с частотой 120 Гц • Разрешение дисплея 2800x1752 • Стилус S Pen в комплекте";" Android 10.0 ";" 3.09 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13+5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 575 г • 10090 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t975-galaxy-tab-s7-12-4-lte-128gb-bronze/characteristics";" Galaxy Tab S7+ определяет новый уровень планшетов премиум класса. Идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 12.4-дюймовым дисплеем Super AMOLED с разрешением 2800x1752 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Электронное перо удобно крепится на задней панели планшета в специальном магнитном держателе, так что вы всегда сможете записать свои мысли и идеи. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Сканер отпечатков пальцев надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 14 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46642";"79 990 руб.";"799 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t975-galaxy-tab-s7-12-4-lte-128gb-bronze"
"Планшеты";"Планшет Samsung SM-T975 Galaxy Tab S7+ 12.4 LTE 128Gb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/db/fa/ee899cab-827e-4760-845c-b7a036ae0b7a.jpg";" • Экран 12.4"" с частотой 120 Гц • Разрешение дисплея 2800x1752 • Стилус S Pen в комплекте";" Android 10.0 ";" 3.09 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13+5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 575 г • 10090 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t975-galaxy-tab-s7-12-4-lte-128gb-silver/characteristics";" Galaxy Tab S7+ определяет новый уровень планшетов премиум класса. Идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 12.4-дюймовым дисплеем Super AMOLED с разрешением 2800x1752 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Электронное перо удобно крепится на задней панели планшета в специальном магнитном держателе, так что вы всегда сможете записать свои мысли и идеи. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Сканер отпечатков пальцев надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 14 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46641";"79 990 руб.";"799 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t975-galaxy-tab-s7-12-4-lte-128gb-silver"
"Планшеты";"Планшет Samsung SM-T975 Galaxy Tab S7+ 12.4 LTE 128Gb Black";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/51/9d/2bb40b04-02d2-4b92-a3f3-749dbe5527ef.jpg";" • Экран 12.4"" с частотой 120 Гц • Разрешение дисплея 2800x1752 • Стилус S Pen в комплекте";" Android 10.0 ";" 3.09 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13+5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 575 г • 10090 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t975-galaxy-tab-s7-12-4-lte-128gb-black/characteristics";" Galaxy Tab S7+ определяет новый уровень планшетов премиум класса. Идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 12.4-дюймовым дисплеем Super AMOLED с разрешением 2800x1752 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Электронное перо удобно крепится на задней панели планшета в специальном магнитном держателе, так что вы всегда сможете записать свои мысли и идеи. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Сканер отпечатков пальцев надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 14 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46640";"79 990 руб.";"799 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t975-galaxy-tab-s7-12-4-lte-128gb-black"
"Планшеты";"Планшет Samsung SM-T875 Galaxy Tab S7 11 LTE 128Gb Bronze";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/43/09/ac5681a3-8f07-40f8-aa92-80fb01a58752.jpg";" • Экран 11"" с частотой 120 Гц • Разрешение дисплея 2560x1600 • Стилус S Pen в комплекте";" Android 10.0 ";" 3.09 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13+5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 500 г • 8000 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t875-galaxy-tab-s7-11-lte-128gb-bronze/characteristics";" Galaxy Tab S7 определяет новый уровень планшетов премиум класса. Идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 11-дюймовым LTPS-дисплеем с разрешением 2560x1600 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Сканер отпечатков пальцев надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 15 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46638";"64 990 руб.";"649 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t875-galaxy-tab-s7-11-lte-128gb-bronze"
"Планшеты";"Планшет Samsung SM-T875 Galaxy Tab S7 11 LTE 128Gb Silver";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/6f/69/970fc5ed-aac6-462b-8858-5dceb10ede5b.jpg";" • Экран 11"" с частотой 120 Гц • Разрешение дисплея 2560x1600 • Стилус S Pen в комплекте";" Android 10.0 ";" 3.09 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13+5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 500 г • 8000 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t875-galaxy-tab-s7-11-lte-128gb-silver/characteristics";" Galaxy Tab S7 определяет новый уровень планшетов премиум класса. Идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 11-дюймовым LTPS-дисплеем с разрешением 2560x1600 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Сканер отпечатков пальцев надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 15 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46637";"64 990 руб.";"649 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t875-galaxy-tab-s7-11-lte-128gb-silver"
"Планшеты";"Планшет Samsung SM-T875 Galaxy Tab S7 11 LTE 128Gb Black";"https://xn----8sb1bezcm.xn--p1ai///brand/samsung";"https://xn----8sb1bezcm.xn--p1ai//resources/01/500/400/70/1d/82ea3603-d047-46d4-aed4-64100994ccce.jpg";" • Экран 11"" с частотой 120 Гц • Разрешение дисплея 2560x1600 • Стилус S Pen в комплекте";" Android 10.0 ";" 3.09 ГГц , (8 ядер) ";"6 Гб";" 128 Гб ";" 128 Гб • 13+5 Мп • microSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 500 г • 8000 мАч/до 9 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/samsung-sm-t875-galaxy-tab-s7-11-lte-128gb-black/characteristics";" Galaxy Tab S7 определяет новый уровень планшетов премиум класса. Идеально подойдёт для работы и просмотра фильмов и игр, ведь он обладает большим 11-дюймовым LTPS-дисплеем с разрешением 2560x1600 и частотой обновления кадров 120 Гц. Отличительное преимущество – электронное перо S Pen сделает написание заметок более интуитивным. Встроенный модуль 4G позволит вам насладиться высокоскоростным интернетом. Мощный 8-ядерный процессор легко справится с любой игрой или приложением. Сканер отпечатков пальцев надёжно защитит ваши личные данные. Ёмкий аккумулятор обеспечит до 15 ч. работы в режиме просмотра видео. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"46636";"64 990 руб.";"649 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/samsung-sm-t875-galaxy-tab-s7-11-lte-128gb-black"
"Планшеты";"Планшет Huawei MediaPad M6 10.8 Wi-Fi 64Gb Titanium Grey";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"-";" • Разрешение дисплея 2560x1600 • Восьмиядерный процессор • Сканер отпечатков пальцев";" Android 10.0 ";" 2.6 ГГц , (8 ядер) ";"4 Гб";" 64 Гб ";" 64 Гб • 13 Мп • MicroSD • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 498 г • 7500 мАч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-mediapad-m6-10-8-wi-fi-64gb-titanium-grey/characteristics";" Планшет Huawei MediaPad M6 – мощное устройство для работы и развлечений. Восьмиядерный процессор Kirin 980, 4 гигабайта ОЗУ и Android 10 с оболочкой EMUI позволят вам не ограничивать себя при работе с планшетом. Для хранения информации можно использовать 64 ГБ внутренней памяти или дополнительную карту памяти microSD. Яркое, контрастное и детализированное изображение создаётся при помощи технологии HUAWEI ClariVu на 10,8-дюймовом 2K-дисплее с разрешением 2560×1080 пикс. При этом продвинутый режим защиты зрения снижает нагрузку на глаза. Четыре динамика гарантируют качественное звуковое сопровождение любого контента. Если нужно, чтобы звук был слышен только вам, подключите наушники через разъём mini-jack 3.5 мм или по Bluetooth. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45895";"24 990 руб.";"249 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-mediapad-m6-10-8-wi-fi-64gb-titanium-grey"
"Планшеты";"Планшет Huawei MatePad T 8 LTE 32Gb Deep Blue";"https://xn----8sb1bezcm.xn--p1ai///brand/huawei";"-";" • Не установлены сервисы Google • Функции телефона: звонки,SMS • Поддержка a-GPS + ГЛОНАСС";" Android 10.0 ";" 2 ГГц , (8 ядер) ";"2 Гб";" 32 Гб ";" 32 Гб • 5 Мп • MicroSD • 4G LTE • 3G • Wi-Fi • Bluetooth 5.0 • GPS+ГЛОНАСС • 310 г • 5100 мАч/до 12 ч ";"https://xn----8sb1bezcm.xn--p1ai//catalog/huawei-matepad-t-8-lte-32gb-deep-blue/characteristics";" ОБРАТИТЕ ВНИМАНИЕ! На планшете доступны только сервисы Huawei (HMS) с предустановленым магазином приложений AppGallery вместо отсутствующих сервисов Google (GMS) и магазина приложений Google Play. MediaPad T 8 LTE станет идеальным устройством для ваших детей благодаря специальным развлекательным и образовательным инструментам, а также функции родительского контроля. Он оснащён мощным 8-ядерным процессором, что обеспечивает мгновенную загрузку игр и приложений. Модуль 4G позволит насладиться высокоскоростным интернетом, планшет можно использовать как сотовый телефон. IPS-дисплей 8"" порадует яркими, сочными цветами. Благодаря батареи 5100 мАч планшет способен долго работать без подзарядки, обеспечивая до 12 часов работы. Остались вопросы? Звоните  8 495 514-12-12, мы подскажем! ";"45880";"11 990 руб.";"119 баллов";"https://xn----8sb1bezcm.xn--p1ai///catalog/huawei-matepad-t-8-lte-32gb-deep-blue"
